N_unmapped	639061	639061	639061
N_multimapping	1021555	1021555	1021555
N_noFeature	452935	9426640	10202857
N_ambiguous	1549516	36970	35786
Phatr3_J31400	2	0	3
Phatr3_J42422	117	63	54
Phatr3_J31402	0	0	1
Phatr3_J42423	46	30	17
Phatr3_J42424	1518	800	719
Phatr3_J7430	333	205	128
Phatr3_J42426	6769	3537	3299
Phatr3_EG02408	3580	1946	1714
Phatr3_J31409	4863	2544	2321
Phatr3_J42428	880	445	437
Phatr3_J42429	1650	910	786
Phatr3_EG01843	473	275	243
Phatr3_J42431	233	121	112
Phatr3_J42432	519	258	261
Phatr3_J4937	6837	3642	3196
Phatr3_J42434	6746	3574	3207
Phatr3_J9344	618	343	309
Phatr3_J8866	2670	1343	1331
Phatr3_J42437	58	33	28
Phatr3_J31420	423	217	225
Phatr3_J9252	1194	609	604
Phatr3_J42439	1696	925	771
Phatr3_J31423	159	82	77
Phatr3_J42440	555	266	289
Phatr3_J42441	2201	1097	1123
Phatr3_J42442	8811	4543	4291
Phatr3_J6387	394	198	199
Phatr3_J42443	1368	695	675
Phatr3_J31429	361	282	266
Phatr3_EG01838	1	85	100
Phatr3_J53929	1206	615	591
Phatr3_EG01882	843	451	392
Phatr3_J31431	0	0	1
Phatr3_EG01820	12	134	144
Phatr3_J31432	3	138	131
Phatr3_J31433	15557	12754	12179
Phatr3_EG01782	0	4565	4800
Phatr3_J31434	147	71	76
Phatr3_EG02461	587	311	276
Phatr3_J31436	411	210	201
Phatr3_J31437	409	200	209
Phatr3_J42447	1430	1095	1028
Phatr3_EG01815	629	680	645
Phatr3_J31440	3784	2009	1776
Phatr3_J17166	1256	626	630
Phatr3_J31442	301	149	152
Phatr3_J42451	95	47	48
Phatr3_J42452	244	127	117
Phatr3_EG02462	5475	2887	2590
Phatr3_EG02453	727	377	351
Phatr3_J31447	702	355	347
Phatr3_J17172	1632	842	790
Phatr3_EG02409	1684	867	820
Phatr3_J9359	674	348	329
Phatr3_J42457	1036	583	453
Phatr3_J31453	62	25	37
Phatr3_J42458	4761	2512	2250
Phatr3_J42459	346	183	163
Phatr3_J8760	623	316	307
Phatr3_J42461	263	147	116
Phatr3_J31458	230	115	115
Phatr3_EG01752	616	342	313
Phatr3_J53933	1093	556	575
Phatr3_J42464	662	354	308
Phatr3_J17184	893	480	413
Phatr3_J42466	388	214	174
Phatr3_EG02454	6389	3334	3056
Phatr3_J31465	1350	686	665
Phatr3_EG02455	53	33	20
Phatr3_EG02451	399	207	192
Phatr3_J8934	489	240	249
Phatr3_J31469	246	131	115
Phatr3_EG02456	4815	2544	2271
Phatr3_J42473	401	212	189
Phatr3_J42474	89	59	30
Phatr3_J17198	4463	2689	2398
Phatr3_J31474	4492	2686	2430
Phatr3_EG02407	3034	1594	1447
Phatr3_J42479	1163	572	595
Phatr3_J42481	616	323	355
Phatr3_J17199	3477	1873	1668
Phatr3_J42483	2362	1225	1138
Phatr3_J42484	621	348	274
Phatr3_J53935	3990	2000	1990
Phatr3_J9462	11772	6094	5689
Phatr3_J42487	1837	946	893
Phatr3_J31486	229	124	105
Phatr3_J42488	3095	1602	1516
Phatr3_J9007	447	234	236
Phatr3_J9033	1151	605	546
Phatr3_J3311	1271	664	607
Phatr3_J9319	1263	644	619
Phatr3_J31492	734	372	362
Phatr3_J17215	536	288	249
Phatr3_J31494	427	217	210
Phatr3_J42494	8229	7166	6339
Phatr3_EG01836	2	2531	2744
Phatr3_J42495	1749	883	869
Phatr3_J42496	914	500	434
Phatr3_J42497	2334	1220	1166
Phatr3_EG01753	4	19	15
Phatr3_J42498	1022	550	472
Phatr3_EG01826	574	306	268
Phatr3_J42500	584	304	280
Phatr3_J42501	1697	1958	1971
Phatr3_EG01854	0	602	574
Phatr3_EG01855	0	531	527
Phatr3_J42502	123	66	57
Phatr3_J42503	950	486	466
Phatr3_J8683	658	359	299
Phatr3_J42504	1793	2139	1959
Phatr3_EG01833	0	1094	1210
Phatr3_J42505	2523	1331	1192
Phatr3_J31508	391	206	186
Phatr3_EG02200	0	0	1
Phatr3_EG02192	17717	9488	8233
Phatr3_J42507	1458	776	683
Phatr3_J31511	327	184	143
Phatr3_J1598	1271	669	602
Phatr3_J42510	593	328	265
Phatr3_EG01794	92	65	90
Phatr3_EG01884	0	35	28
Phatr3_J42512	2383	2077	1951
Phatr3_EG01811	0	531	528
Phatr3_EG01762	0	300	286
Phatr3_J42513	1140	607	545
Phatr3_J42514	1007	527	490
Phatr3_J31518	0	0	0
Phatr3_J42515	1736	979	757
Phatr3_J53939	2698	1391	1309
Phatr3_J24353	11701	6108	5596
Phatr3_J42518	323	171	152
Phatr3_J42519	447	250	197
Phatr3_J17226	977	519	497
Phatr3_J31525	1289	681	649
Phatr3_J42521	176	98	81
Phatr3_J17228	1682	894	792
Phatr3_J42523	1712	921	791
Phatr3_J31529	174	94	80
Phatr3_J24362	485	298	292
Phatr3_J6528	646	385	366
Phatr3_J17238	2807	1438	1372
Phatr3_EG02195	0	2	0
Phatr3_EG02474	0	3	0
Phatr3_EG01778	0	0	3
Phatr3_J31535	0	0	0
Phatr3_J42527	887	460	427
Phatr3_J31537	0	2	0
Phatr3_J31539	104	60	44
Phatr3_J42528	3	2	1
Phatr3_EG01769	2	2	0
Phatr3_J42529	307	173	134
Phatr3_J42530	31	11	20
Phatr3_J42531	638	340	298
Phatr3_J31544	2538	1378	1264
Phatr3_J9386	2	261	258
Phatr3_EG01806	9	205	211
Phatr3_EG01807	723	390	333
Phatr3_J9180	1732	911	824
Phatr3_J42534	238	126	112
Phatr3_J42535	303	149	154
Phatr3_J9538	13148	6872	6278
Phatr3_EG01766	0	0	0
Phatr3_EG01776	0	0	2
Phatr3_EG01784	0	0	1
Phatr3_J42537	22	11	12
Phatr3_J51345	642	313	329
Phatr3_J42538	17	6	11
Phatr3_J42539	440	245	196
Phatr3_J9342	1602	831	840
Phatr3_J31556	1376	775	670
Phatr3_EG02412	1708	867	842
Phatr3_J31559	308	163	145
Phatr3_J42543	6287	3327	2960
Phatr3_J9185	1826	977	852
Phatr3_EG02183	1163	587	576
Phatr3_EG02182	1453	793	670
Phatr3_J42546	992	558	436
Phatr3_J42547	4971	2610	2362
Phatr3_J42548	238	129	109
Phatr3_J17259	2373	1220	1154
Phatr3_J3062	1032	551	481
Phatr3_J17265	1369	713	656
Phatr3_J9546	279	161	132
Phatr3_J42552	691	354	351
Phatr3_EG01787	69	30	39
Phatr3_J83	1577	882	814
Phatr3_J31571	359	215	262
Phatr3_J42555	626	332	307
Phatr3_J42556	314	164	164
Phatr3_J42557	440	235	206
Phatr3_J5762	787	399	388
Phatr3_J42559	2008	1038	970
Phatr3_J42560	1076	571	508
Phatr3_J31578	306	168	143
Phatr3_J42561	115	64	51
Phatr3_J17276	1804	1022	832
Phatr3_J42563	813	463	401
Phatr3_J42564	879	417	463
Phatr3_J42565	1485	791	694
EPrPhatr3G00000013101	6	2	4
Phatr3_J31584	120	65	65
Phatr3_J42566	25635	13483	12159
Phatr3_J42567	2853	1514	1342
Phatr3_EG02435	115	59	58
Phatr3_EG02436	220	117	104
Phatr3_J42570	2202	1144	1058
Phatr3_EG02165	1163	604	559
Phatr3_EG02170	218	121	97
Phatr3_EG02437	690	360	336
Phatr3_J9444	1646	842	811
Phatr3_J42574	11107	5758	5368
Phatr3_J31594	390	238	171
Phatr3_J3211	600	302	299
Phatr3_J42576	21	7	15
Phatr3_J42577	1891	1046	869
Phatr3_J42578	285	133	176
Phatr3_J31599	1043	541	502
Phatr3_J9321	1134	611	570
Phatr3_EG01858	121	433	382
Phatr3_J51305	12041	6781	5911
Phatr3_J42584	1575	811	764
Phatr3_EG02197	394	193	201
Phatr3_EG02191	145	66	79
Phatr3_J42585	179	105	74
Phatr3_J42586	26	29	41
Phatr3_J42587	883	513	414
Phatr3_J42588	2212	1177	1052
Phatr3_J17300	1827	977	871
Phatr3_J42590	6337	3275	3062
Phatr3_J42591	948	503	445
Phatr3_J42592	1998	1010	990
Phatr3_J42593	1165	603	562
Phatr3_J42594	149	84	71
Phatr3_J42595	364	199	171
Phatr3_J31617	358	203	155
Phatr3_J42596	1120	641	596
Phatr3_J31619	3471	1970	1620
Phatr3_J31620	2286	1146	1141
Phatr3_EG01797	1564	819	745
Phatr3_J974	1244	637	618
Phatr3_J17304	3051	1540	1522
Phatr3_J9283	1105	583	524
Phatr3_J42600	1267	657	610
Phatr3_J31625	501	261	240
Phatr3_J9653	1743	908	835
Phatr3_J24439	1370	754	671
Phatr3_J42603	70	47	78
Phatr3_J42604	409	199	210
Phatr3_J42605	188	104	84
Phatr3_EG01879	885	429	456
Phatr3_J42606	2045	1083	965
Phatr3_J8167	647	351	297
Phatr3_J31632	576	330	247
Phatr3_J9123	2073	1117	957
Phatr3_J42608	501	253	248
Phatr3_J42609	544	298	246
Phatr3_EG02202	0	2	1
Phatr3_EG02185	0	0	0
Phatr3_J8835	2151	1103	1050
Phatr3_J42611	709	363	348
Phatr3_J42612	13206	6906	6304
Phatr3_J42613	339	182	159
Phatr3_J42614	1052	525	528
Phatr3_J3241	4337	2320	2048
Phatr3_J42616	785	447	372
Phatr3_J9327	1156	610	550
Phatr3_EG01793	25	11007	12297
Phatr3_J17324	0	12286	10992
Phatr3_J9199	10340	5425	4917
Phatr3_J42619	629	320	309
Phatr3_J17326	78	18326	17518
Phatr3_EG01749	2	17491	18277
Phatr3_J31649	574	304	270
Phatr3_J31650	3678	1917	1761
Phatr3_J41659	1656	901	755
Phatr3_J31652	492	251	241
Phatr3_J17332	3352	1805	1592
Phatr3_J4761	935	539	441
Phatr3_J42624	2461	1278	1184
Phatr3_J42625	2532	1289	1257
Phatr3_J31657	3	3	14
Phatr3_J31658	50	22	29
Phatr3_J42626	1092	574	523
Phatr3_J17335	155	90	70
Phatr3_J3851	952	527	425
Phatr3_J31662	569	292	277
Phatr3_J31663	419	198	221
Phatr3_J8877	402	213	190
Phatr3_J31665	631	349	282
Phatr3_J3171	1761	893	869
Phatr3_J17344	2913	1564	1353
Phatr3_J24474	2868	1510	1358
Phatr3_J9278	176	113	90
Phatr3_J42635	838	412	453
Phatr3_J42636	1131	575	556
Phatr3_EG01869	9679	5227	4453
Phatr3_J42638	2340	2512	2407
Phatr3_EG01841	0	1258	1321
Phatr3_EG01822	2200	1130	1070
Phatr3_J53961	47	25	22
Phatr3_J8407	720	383	348
Phatr3_J42642	247	134	125
Phatr3_J42643	1613	871	756
Phatr3_J42644	247	131	130
Phatr3_J42645	266	197	167
Phatr3_J42646	649	384	360
Phatr3_J42647	477	215	262
Phatr3_J31683	63569	32731	30847
Phatr3_J31684	272	191	144
Phatr3_EG01814	256	159	160
Phatr3_J42649	595	294	301
Phatr3_J42650	1434	754	680
Phatr3_J17362	1410	737	673
Phatr3_J24493	1579	858	723
Phatr3_EG02175	6	1	5
Phatr3_EG02169	611	317	294
Phatr3_EG02171	1356	772	587
Phatr3_J42654	1814	980	834
Phatr3_EG01818	540	274	266
Phatr3_J9639	387	192	196
Phatr3_J42656	317	174	143
Phatr3_J31693	325	185	140
Phatr3_J8663	859	470	389
Phatr3_J9197	722	379	343
Phatr3_J9168	298	175	123
Phatr3_J17372	738	387	351
Phatr3_J42658	787	433	402
Phatr3_J42659	2484	1306	1228
Phatr3_J5466	1533	847	734
Phatr3_J42660	218	128	138
Phatr3_EG01774	134	82	62
Phatr3_J53964	1518	789	740
Phatr3_J42663	1312	671	642
Phatr3_EG02403	3902	2032	1870
Phatr3_EG01821	9	4	5
Phatr3_J31704	844	408	436
Phatr3_EG01809	134	72	62
Phatr3_EG02479	0	0	0
Phatr3_EG02434	1201	660	595
Phatr3_J42668	630	331	299
Phatr3_J5889	756	428	328
Phatr3_J42670	449	215	234
Phatr3_J42671	418	208	211
Phatr3_J42672	1261	665	596
Phatr3_J42673	4850	2459	2392
Phatr3_J31713	259	142	117
Phatr3_J8658	1431	747	684
Phatr3_J42675	1619	815	806
Phatr3_J42676	293	166	144
Phatr3_J42677	2611	1374	1255
Phatr3_J31718	2648	1416	1234
Phatr3_J53967	308	171	137
